Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Survey,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
4,69,256998.4,10.75625,7,0,2,71.24132,174.9755,3.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
0,31,42412.99,12.89898,16,0,0,52.79539,147.4713,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
2,24,147889.4,8.179697,13,1,1,70.69994,105.011,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
1,77,41646.4,5.185535,9,2,0,71.07066,149.9741,3.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
2,70,67156.12,10.00295,12,0,0,46.04347,204.9797,4.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0
1,32,125034.1,8.74571,10,1,0,56.56921,169.9378,4.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2,36,23826.48,12.46976,14,1,1,56.54849,192.4567,4.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0
4,46,56537.74,10.71363,8,0,1,45.62467,159.9512,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
2,53,24311.42,9.713643,8,1,0,48.82939,245.1457,4.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0
1,88,33217.6,10.0409,7,2,0,61.88298,127.4958,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,46,32703.9,4.757756,11,0,0,57.98641,172.4441,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1
0,77,30154.63,8.981113,7,0,1,46.66704,149.9378,3.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
4,54,34134.21,8.947114,7,1,0,60.43193,214.9663,3.0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
0,85,61525.98,8.429623,11,0,0,68.77621,210.138,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1,44,83675.85,5.113906,13,1,1,55.97317,287.6427,3.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0
0,19,48292.64,9.7879,12,1,0,55.27092,139.9979,3.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0
3,70,13233.7,10.49575,13,0,0,61.42667,232.624,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0
2,65,55820.82,10.88233,15,2,0,67.71954,159.9349,3.0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1
0,65,62475.24,12.1649,14,1,0,52.99707,119.9568,3.0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0,48,27065.58,9.166549,8,1,0,48.61807,207.6094,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1,82,31023.93,7.945183,13,0,0,52.30521,149.9378,5.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,30,57145.52,10.27395,15,0,0,71.48476,152.4579,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
1,53,22280.3,8.869603,12,0,1,52.78111,225.132,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0
4,82,26417.57,8.394378,12,2,1,64.82482,159.9349,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
7,18,42841.97,8.682296,16,1,2,59.20412,220.1478,3.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1
3,80,22720.66,16.40248,16,2,0,59.22188,182.4833,3.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0
4,24,87926.43,4.224255,11,0,0,56.96287,172.4733,4.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0
1,53,90748.01,12.60495,13,1,0,53.01595,129.9621,4.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
3,88,41902.08,13.05523,16,1,0,57.80772,114.9838,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0
0,52,71957.41,9.515041,9,1,0,64.17032,162.4526,2.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1
3,75,32340.98,9.804896,18,0,1,57.31788,134.9509,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1,37,11793.4,13.45927,9,0,0,54.67414,164.9853,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
3,30,78411.45,14.06274,16,3,0,50.48733,129.9621,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,60,18612.45,9.096632,11,0,0,51.8548,105.011,3.0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0
3,81,61042.75,12.95862,8,0,1,61.19516,159.9476,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
2,78,33653.9,8.761838,9,0,0,66.94632,159.9512,4.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
1,63,85694.68,11.90177,8,0,0,53.27554,162.497,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
1,74,30439.25,10.41218,13,2,1,59.01705,129.9621,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2,52,5663.69,12.75335,10,2,0,71.59806,207.4811,3.0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
0,26,30136.17,11.52287,13,2,0,54.8395,179.9476,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0
4,66,98836.2,9.443369,16,1,1,43.86959,220.1323,4.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1
3,74,11369.93,10.77736,10,3,0,70.50786,197.6288,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0
2,47,35476.64,7.915823,10,2,0,68.00557,162.4713,4.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
1,83,50518.01,11.20001,7,0,0,65.67292,132.5127,3.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
0,50,36068.74,5.547142,9,1,0,61.85144,139.9349,3.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
1,82,87407.6,9.934332,16,2,1,68.97874,192.4705,4.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0
1,75,31185.66,7.257865,9,0,0,59.52044,167.4847,4.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0
5,54,75034.41,11.03721,17,3,0,57.28247,129.9763,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1
4,33,13633.24,12.32894,13,1,1,67.92751,137.4698,4.0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
1,89,25484.55,9.148549,12,0,0,65.71442,149.9598,4.0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
3,49,49708.08,8.239255,15,2,0,50.84459,235.1884,4.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0
2,70,29843.26,10.29679,15,3,0,59.21421,164.9715,4.0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
1,73,55112.16,9.915906,11,1,0,61.52908,184.9939,4.0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0
2,35,163082.1,11.19586,6,0,1,58.94313,182.447,4.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
7,47,33241.87,6.093676,14,0,0,66.03306,232.624,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0
0,24,50542.54,9.632954,15,1,0,53.80104,144.9607,3.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
2,65,31205.95,9.690982,11,1,0,68.44883,149.9621,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
5,48,45157.11,15.29137,13,1,1,66.68688,242.6143,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0
4,63,32525.69,3.712647,10,2,1,66.46538,275.1336,3.0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0
7,25,48299.76,3.85093,8,1,0,69.82047,202.4433,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0
3,37,7312.21,13.10561,14,0,0,60.59442,127.4887,4.0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0,49,63536.48,5.825619,14,0,0,57.95709,137.4836,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2,88,72518.47,15.37298,11,3,0,52.56232,175.1331,4.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0
3,42,15550.44,11.06803,12,1,0,70.55657,129.995,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0
5,32,41512.12,12.47085,9,0,0,70.48211,179.9656,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
0,35,16490.9,11.19187,12,1,0,52.68435,197.4702,3.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1
6,64,19398.68,9.060299,13,2,1,50.79108,147.4713,4.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0
0,26,13391.68,6.367803,15,1,1,66.11418,275.1336,3.0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0
5,67,80593.06,10.53982,2,2,0,67.61213,117.5152,3.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0
4,68,173978.0,10.32772,10,1,0,66.50393,222.6281,3.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0
0,63,14944.48,11.63792,9,0,1,62.67099,169.9378,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
0,20,50416.27,13.60982,13,0,2,63.11931,147.4893,3.0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0
0,20,20825.08,12.2879,11,1,0,61.10374,220.1149,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0
6,21,49241.33,10.30157,14,0,1,65.85662,172.4705,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
3,75,18517.07,8.639223,10,2,1,70.10448,149.9378,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
0,45,35183.0,15.54947,17,1,0,56.00686,217.4725,4.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1
4,84,53087.64,8.965315,12,0,0,62.17986,140.0013,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
0,53,18544.26,10.12368,14,1,1,63.35816,187.4974,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0
0,81,16886.52,5.876435,12,2,0,64.57131,214.9525,3.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1,47,95706.49,10.76147,14,1,0,52.69603,142.4827,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
0,77,34842.53,10.50809,12,1,0,58.20411,204.9496,2.0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0
3,82,23936.18,7.234753,10,1,0,58.8386,162.447,3.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
3,42,9922.11,6.824295,16,1,0,62.20437,159.9349,3.0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1,69,40374.09,7.627938,10,0,1,50.97885,149.9598,3.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
2,47,73916.66,10.48089,16,0,0,63.97683,204.9634,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1
5,24,9397.93,12.5176,11,2,1,45.94768,139.983,3.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0
0,50,45417.79,10.24503,8,2,0,58.08656,179.9476,5.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0
2,60,12534.97,9.515782,8,1,0,67.00167,197.4876,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0
3,46,48719.4,11.49116,9,3,0,69.84899,222.6654,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0
0,80,20539.22,13.29687,16,3,0,50.89975,220.1323,4.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,74,47565.54,9.966367,12,1,1,67.69779,147.4564,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1,22,12778.82,17.13733,8,0,0,58.58794,207.4673,4.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0
0,51,17235.21,7.865494,17,0,0,62.44603,169.9741,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
0,57,50946.72,8.780929,14,0,0,52.95001,247.6647,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
0,39,84293.71,7.532241,13,0,1,67.87019,255.1665,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0
2,76,51864.36,14.32642,12,1,0,55.85553,207.6094,2.0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
1,27,22112.77,7.021583,8,0,0,54.21518,137.5165,4.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2,61,82071.68,11.0988,16,0,0,57.64074,162.5005,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0
0,24,26287.15,5.859626,16,0,0,63.90696,252.6378,3.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1
3,49,92969.94,7.877643,14,0,0,58.69465,117.472,4.0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0
1,57,58610.33,11.11999,11,0,0,66.72288,147.4421,4.0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
0,46,37065.62,16.36195,14,1,0,70.95851,172.4404,4.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
1,68,14441.87,7.775552,12,1,0,56.20288,220.1615,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0
4,44,28619.23,9.704564,13,1,0,59.36904,127.4958,4.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2,38,84731.3,9.954496,13,0,0,68.98754,147.4564,4.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
3,23,68281.26,6.468432,14,0,1,59.91013,162.5007,2.0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0
1,25,15959.11,5.730845,13,0,0,48.66437,162.447,4.0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
3,48,14980.76,8.544211,15,3,0,58.83899,187.6094,3.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
0,40,17597.41,9.867683,13,1,0,55.01651,147.4713,4.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0
4,59,19607.16,11.3974,5,0,0,51.74916,197.6288,4.0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0
3,21,20977.35,4.85258,9,2,1,68.07527,179.9476,3.0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0
4,47,57304.51,9.880673,9,2,1,68.79305,144.9607,4.0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
0,51,81195.17,5.569496,11,2,0,69.71137,174.991,4.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0
6,51,19119.85,14.57287,15,1,1,65.12042,220.1323,3.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
4,20,146719.5,11.30121,16,0,0,64.11559,255.1198,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0
1,35,58175.44,10.70375,11,1,1,64.87699,174.9618,3.0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1
1,36,47553.76,10.35157,11,1,0,43.5742,115.0021,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
3,77,24188.94,15.07977,9,1,0,64.40902,132.4798,4.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,82,14510.63,11.54422,13,4,0,47.77384,200.1323,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
2,51,74771.86,9.969188,9,0,1,70.50182,124.9643,4.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
8,42,28725.65,9.553584,6,0,0,69.00321,277.6513,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1
4,31,36315.32,9.090057,8,0,0,64.54595,172.4742,4.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
0,45,17236.85,15.11505,12,2,2,62.45252,245.1457,3.0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1
2,54,32410.95,11.66727,10,0,0,60.36923,220.1323,4.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
2,79,21406.95,13.50438,13,3,0,71.50974,194.9525,3.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0
3,19,25515.76,7.516,12,2,2,69.2394,162.447,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
0,31,17152.68,5.917707,14,1,0,64.3165,200.1323,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,24,20693.63,12.71722,9,0,0,67.75441,202.4433,4.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
1,67,23011.03,10.88926,9,0,0,67.53219,184.9634,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
2,43,25276.46,10.59582,13,2,0,59.03432,137.4686,2.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,89,34596.24,11.41416,17,1,1,66.75755,117.4858,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
4,37,43211.84,7.624327,16,1,0,48.63086,204.9797,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0
6,69,63433.58,6.542626,16,3,0,66.48285,144.9607,4.0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
1,46,1050.46,10.35594,14,1,0,60.58029,212.6228,3.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1
5,30,3048.28,12.54974,10,3,0,59.17567,147.4421,3.0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0
0,72,41036.59,17.59522,13,2,0,67.01405,149.9378,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
1,73,14652.88,9.99185,13,0,0,70.05743,222.65,3.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
3,75,13363.47,12.54776,11,3,0,67.22133,152.4555,4.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0
0,74,62602.89,14.012,16,2,1,63.10868,219.9902,4.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0
3,42,65893.07,11.33648,16,0,0,51.426,220.1185,4.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0
1,85,19429.91,8.611381,13,1,0,68.02518,114.9509,3.0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,41,13957.71,11.24169,8,2,0,67.26027,257.6549,4.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0
0,37,4242.16,10.31648,14,0,0,71.26977,132.466,5.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
1,75,26248.17,7.79697,11,0,2,70.00933,157.4698,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
1,23,35021.69,6.858262,11,2,0,67.00686,124.9781,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0
1,60,43230.88,7.845949,15,2,0,49.07593,152.466,4.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
0,41,10297.22,9.172501,11,0,0,64.05063,147.4421,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0
0,25,43716.35,9.371011,14,0,0,64.01003,142.4713,2.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
4,34,43342.37,6.880176,12,1,0,44.73398,172.4733,4.0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0
0,76,7828.87,9.196199,13,2,0,66.79288,124.9607,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
10,18,40174.74,11.53912,13,1,0,53.81991,240.1149,4.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
0,84,29511.28,8.685498,20,1,2,53.99857,159.9794,3.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3,46,82056.21,13.60832,8,3,0,37.36723,174.9919,4.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1
0,25,27474.27,3.671674,6,3,0,69.69574,129.9621,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0,43,20037.47,8.793558,21,0,1,57.23085,169.9447,4.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
0,75,52626.1,10.84557,15,0,1,68.95831,152.466,4.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1,35,123006.3,9.006029,12,0,0,38.2827,159.9512,3.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
4,41,27817.76,6.936565,12,0,1,66.63279,159.9476,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,19,23288.63,13.01421,17,1,1,53.54212,137.4698,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
